id, number_of_iterations, initial_pop, final_pop, initial_density, final_density, end_status, elapsed_time
4154, 2, 5, 0, 0.333333, 0.000000, empty, 0.000206
4155, 3, 5, 3, 0.333333, 1.000000, period_2, 0.000235
4156, 6, 6, 0, 0.400000, 0.000000, empty, 0.000349
4157, 3, 5, 0, 0.333333, 0.000000, empty, 0.000561
4158, 4, 6, 0, 0.400000, 0.000000, empty, 0.000286
4159, 5, 6, 0, 0.400000, 0.000000, empty, 0.001606
4160, 20, 7, 24, 0.466667, 0.142012, stable, 0.000723
4161, 1, 2, 0, 0.500000, 0.000000, empty, 0.000447
4162, 2, 3, 0, 0.333333, 0.000000, empty, 0.000221
4163, 2, 3, 0, 0.500000, 0.000000, empty, 0.000268
4164, 5, 4, 0, 0.444444, 0.000000, empty, 0.000658
4165, 2, 3, 0, 0.500000, 0.000000, empty, 0.000458
4166, 3, 4, 4, 0.444444, 1.000000, stable, 0.000601
4167, 3, 4, 4, 0.666667, 1.000000, stable, 0.000595
4168, 2500, 5, 161, 0.555556, 0.000256, timeout, 0.619376
4169, 2, 3, 0, 0.333333, 0.000000, empty, 0.000249
4170, 2, 4, 0, 0.333333, 0.000000, empty, 0.000223
4171, 2, 4, 0, 0.444444, 0.000000, empty, 0.000193
4172, 5, 5, 0, 0.416667, 0.000000, empty, 0.000651
4173, 3, 4, 0, 0.444444, 0.000000, empty, 0.000539
4174, 4, 5, 4, 0.416667, 1.000000, stable, 0.000269
4175, 5, 5, 5, 0.555556, 0.555556, glider, 0.000806
4176, 11, 6, 12, 0.500000, 0.244898, period_2, 0.001154
4177, 1, 3, 0, 0.250000, 0.000000, empty, 0.000193
4178, 2, 4, 0, 0.266667, 0.000000, empty, 0.000476
4179, 2, 4, 0, 0.333333, 0.000000, empty, 0.000274
4180, 5, 5, 0, 0.333333, 0.000000, empty, 0.000431
4181, 3, 4, 3, 0.333333, 1.000000, period_2, 0.000260
4182, 5, 5, 6, 0.333333, 0.500000, stable, 0.000276
4183, 4, 5, 4, 0.416667, 1.000000, stable, 0.000684
4184, 177, 6, 55, 0.400000, 0.037749, period_2, 0.009142
4185, 2, 4, 0, 0.333333, 0.000000, empty, 0.000272
4186, 3, 5, 3, 0.333333, 1.000000, period_2, 0.000247
4187, 3, 5, 0, 0.416667, 0.000000, empty, 0.000212
4188, 5, 6, 0, 0.400000, 0.000000, empty, 0.000258
4189, 6, 5, 0, 0.416667, 0.000000, empty, 0.000298
4190, 4, 6, 0, 0.400000, 0.000000, empty, 0.000286
4191, 5, 6, 0, 0.500000, 0.000000, empty, 0.000314
4192, 20, 7, 24, 0.466667, 0.142012, stable, 0.001880
4193, 2, 3, 0, 0.500000, 0.000000, empty, 0.000200
4194, 5, 4, 0, 0.444444, 0.000000, empty, 0.000442
4195, 5, 4, 8, 0.444444, 0.500000, stable, 0.000347
4196, 2, 5, 5, 0.555556, 0.555556, stable, 0.000527
4197, 12, 4, 12, 0.444444, 0.244898, period_2, 0.000451
4198, 4, 5, 0, 0.555556, 0.000000, empty, 0.000594
4199, 6, 5, 5, 0.555556, 0.555556, glider, 0.000876
4200, 4, 6, 0, 0.666667, 0.000000, empty, 0.000555
4201, 3, 4, 4, 0.333333, 1.000000, stable, 0.000328
4202, 5, 5, 8, 0.416667, 0.500000, stable, 0.000266
4203, 5, 5, 0, 0.416667, 0.000000, empty, 0.000457
4204, 6, 6, 5, 0.500000, 0.555556, , 0.000295
4205, 8, 5, 5, 0.416667, 0.555556, glider, 0.000861
4206, 4, 6, 0, 0.500000, 0.000000, empty, 0.000248
4207, 7, 6, 0, 0.500000, 0.000000, empty, 0.000312
4208, 17, 7, 0, 0.583333, 0.000000, empty, 0.000518
4209, 2, 4, 0, 0.266667, 0.000000, empty, 0.000506
4210, 5, 5, 0, 0.333333, 0.000000, empty, 0.000660
4211, 5, 5, 8, 0.333333, 0.500000, stable, 0.000697
4212, 2, 6, 5, 0.400000, 0.555556, stable, 0.000238
4213, 13, 5, 12, 0.333333, 0.244898, period_2, 0.000473
4214, 3, 6, 5, 0.400000, 0.555556, stable, 0.000229
4215, 2500, 6, 161, 0.400000, 0.000256, timeout, 0.619771
4216, 5, 7, 0, 0.466667, 0.000000, empty, 0.001011
4217, 5, 5, 6, 0.333333, 0.500000, stable, 0.000333
4218, 4, 6, 0, 0.400000, 0.000000, empty, 0.000257
4219, 11, 6, 12, 0.400000, 0.244898, period_2, 0.000452
4220, 2500, 7, 161, 0.466667, 0.000256, timeout, 0.608372
4221, 7, 6, 0, 0.400000, 0.000000, empty, 0.000385
4222, 5, 7, 0, 0.466667, 0.000000, empty, 0.000287
4223, 3, 7, 0, 0.466667, 0.000000, empty, 0.000230
4224, 9, 8, 0, 0.533333, 0.000000, empty, 0.000352
4225, 1, 2, 0, 1.000000, 0.000000, empty, 0.000386
4226, 2, 3, 0, 0.333333, 0.000000, empty, 0.030555
4227, 2, 3, 0, 0.500000, 0.000000, empty, 0.028140
4228, 2, 4, 0, 0.444444, 0.000000, empty, 0.011410
4229, 3, 3, 3, 1.000000, 1.000000, period_2, 0.000514
4230, 3, 4, 0, 0.444444, 0.000000, empty, 0.000641
4231, 4, 4, 6, 0.666667, 0.500000, stable, 0.000578
4232, 4, 5, 7, 0.555556, 0.437500, stable, 0.000429
4233, 2, 3, 0, 0.500000, 0.000000, empty, 0.000558
4234, 3, 4, 3, 0.333333, 1.000000, period_2, 0.000297
4235, 12, 4, 12, 0.444444, 0.244898, period_2, 0.000673
4236, 4, 5, 6, 0.416667, 0.500000, stable, 0.000292
4237, 4, 4, 6, 0.666667, 0.500000, stable, 0.000782
4238, 12, 5, 12, 0.416667, 0.244898, period_2, 0.000655
4239, 12, 5, 12, 0.555556, 0.244898, period_2, 0.000633
4240, 5, 6, 0, 0.500000, 0.000000, empty, 0.000272
4241, 2, 3, 0, 0.333333, 0.000000, empty, 0.000209
4242, 2, 4, 0, 0.266667, 0.000000, empty, 0.000203
4243, 3, 4, 3, 0.333333, 1.000000, period_2, 0.000590
4244, 3, 5, 0, 0.333333, 0.000000, empty, 0.000258
4245, 3, 4, 0, 0.444444, 0.000000, empty, 0.000806
4246, 3, 5, 0, 0.333333, 0.000000, empty, 0.000298
4247, 12, 5, 12, 0.416667, 0.244898, period_2, 0.000481
4248, 2500, 6, 161, 0.400000, 0.000254, timeout, 0.589576
4249, 2, 4, 0, 0.444444, 0.000000, empty, 0.000237
4250, 3, 5, 0, 0.333333, 0.000000, empty, 0.000419
4251, 4, 5, 6, 0.416667, 0.500000, stable, 0.000273
4252, 12, 6, 12, 0.400000, 0.244898, period_2, 0.000497
4253, 4, 5, 7, 0.555556, 0.437500, stable, 0.000261
4254, 2500, 6, 161, 0.400000, 0.000252, timeout, 2.283658
4255, 5, 6, 0, 0.500000, 0.000000, empty, 0.000735
4256, 3, 7, 6, 0.466667, 0.500000, stable, 0.000591
4257, 2, 3, 0, 0.500000, 0.000000, empty, 0.000273
4258, 2, 4, 0, 0.444444, 0.000000, empty, 0.000216
4259, 3, 4, 0, 0.444444, 0.000000, empty, 0.000528
4260, 2, 5, 5, 0.555556, 0.555556, stable, 0.000294
4261, 13, 4, 12, 0.444444, 0.244898, period_2, 0.001494
4262, 3, 5, 0, 0.555556, 0.000000, empty, 0.000262
4263, 5, 5, 5, 0.555556, 0.555556, glider, 0.000472
4264, 2500, 6, 161, 0.666667, 0.000253, timeout, 2.219651
4265, 5, 4, 6, 0.333333, 0.500000, stable, 0.000459
4266, 13, 5, 12, 0.416667, 0.244898, period_2, 0.000693
4267, 5, 5, 5, 0.416667, 0.555556, glider, 0.000319
4268, 25, 6, 12, 0.500000, 0.148148, stable, 0.001139
4269, 2500, 5, 161, 0.416667, 0.000253, timeout, 2.258005
4270, 6, 6, 0, 0.500000, 0.000000, empty, 0.000803
4271, 9, 6, 0, 0.500000, 0.000000, empty, 0.000413
4272, 8, 7, 5, 0.583333, 0.555556, , 0.000332
4273, 3, 4, 0, 0.266667, 0.000000, empty, 0.000214
4274, 3, 5, 0, 0.333333, 0.000000, empty, 0.000544
4275, 13, 5, 12, 0.333333, 0.244898, period_2, 0.001206
4276, 4, 6, 7, 0.400000, 0.437500, stable, 0.000264
4277, 4, 5, 4, 0.333333, 1.000000, stable, 0.000256
4278, 3, 6, 0, 0.400000, 0.000000, empty, 0.000538
4279, 2500, 6, 161, 0.400000, 0.000253, timeout, 2.269873
4280, 2500, 7, 161, 0.466667, 0.000252, timeout, 2.281382
4281, 6, 5, 0, 0.333333, 0.000000, empty, 0.000363
4282, 4, 6, 4, 0.400000, 1.000000, stable, 0.000765
4283, 2500, 6, 161, 0.400000, 0.000253, timeout, 2.270444
4284, 2500, 7, 28, 0.466667, 0.000335, timeout, 0.140432
4285, 15, 6, 12, 0.400000, 0.244898, period_2, 0.000552
4286, 9, 7, 0, 0.466667, 0.000000, empty, 0.000931
4287, 5, 7, 0, 0.466667, 0.000000, empty, 0.000311
4288, 9, 8, 0, 0.533333, 0.000000, empty, 0.000355
4289, 2, 3, 4, 0.750000, 1.000000, stable, 0.000519
4290, 5, 4, 0, 0.444444, 0.000000, empty, 0.001610
4291, 3, 4, 6, 0.666667, 0.500000, stable, 0.005905
4292, 3, 5, 7, 0.555556, 0.437500, stable, 0.000608
4293, 11, 4, 12, 0.666667, 0.244898, period_2, 0.001098
4294, 2500, 5, 161, 0.555556, 0.000252, timeout, 2.402737
4295, 4, 5, 0, 0.833333, 0.000000, empty, 0.000284
4296, 2, 6, 7, 0.666667, 0.437500, stable, 0.000515
4297, 5, 4, 8, 0.444444, 0.500000, stable, 0.000409
4298, 11, 5, 12, 0.416667, 0.244898, period_2, 0.000426
4299, 7, 5, 5, 0.555556, 0.555556, glider, 0.000386
4300, 4, 6, 5, 0.500000, 0.555556, stable, 0.000338
4301, 2500, 5, 161, 0.555556, 0.000256, timeout, 2.329531
4302, 3, 6, 0, 0.500000, 0.000000, empty, 0.000355
4303, 4, 6, 0, 0.666667, 0.000000, empty, 0.000238
4304, 20, 7, 24, 0.583333, 0.142012, stable, 0.001711
4305, 5, 4, 0, 0.333333, 0.000000, empty, 0.000298
4306, 5, 5, 0, 0.333333, 0.000000, empty, 0.000684
4307, 11, 5, 12, 0.416667, 0.244898, period_2, 0.000484
4308, 18, 6, 24, 0.400000, 0.142012, stable, 0.000634
4309, 8, 5, 0, 0.416667, 0.000000, empty, 0.000931
4310, 4, 6, 0, 0.400000, 0.000000, empty, 0.000256
4311, 4, 6, 0, 0.500000, 0.000000, empty, 0.000655
4312, 18, 7, 0, 0.466667, 0.000000, empty, 0.000620
4313, 5, 5, 0, 0.416667, 0.000000, empty, 0.000308
4314, 8, 6, 0, 0.400000, 0.000000, empty, 0.000455
4315, 7, 6, 5, 0.500000, 0.555556, , 0.000386
4316, 5, 7, 4, 0.466667, 1.000000, stable, 0.000296
4317, 68, 6, 16, 0.500000, 0.069565, stable, 0.002453
4318, 6, 7, 0, 0.466667, 0.000000, empty, 0.000278
4319, 5, 7, 4, 0.583333, 1.000000, stable, 0.000331
4320, 2500, 8, 9, 0.533333, 0.000237, timeout, 0.094429
4321, 4, 4, 6, 0.666667, 0.500000, stable, 0.000263
4322, 3, 5, 0, 0.555556, 0.000000, empty, 0.000290
4323, 2500, 5, 161, 0.555556, 0.000253, timeout, 2.210101
4324, 4, 6, 0, 0.666667, 0.000000, empty, 0.000485
4325, 12, 5, 12, 0.555556, 0.244898, period_2, 0.000474
4326, 9, 6, 0, 0.666667, 0.000000, empty, 0.000371
4327, 4, 6, 0, 0.666667, 0.000000, empty, 0.000617
4328, 7, 7, 0, 0.777778, 0.000000, empty, 0.000321
4329, 5, 5, 8, 0.416667, 0.500000, stable, 0.000299
4330, 9, 6, 0, 0.500000, 0.000000, empty, 0.000383
4331, 5, 6, 4, 0.500000, 1.000000, stable, 0.000295
4332, 3, 7, 0, 0.583333, 0.000000, empty, 0.000230
4333, 3, 6, 0, 0.500000, 0.000000, empty, 0.000233
4334, 4, 7, 0, 0.583333, 0.000000, empty, 0.000303
4335, 3, 7, 0, 0.583333, 0.000000, empty, 0.001122
4336, 3, 8, 5, 0.666667, 0.555556, stable, 0.000477
4337, 2500, 5, 161, 0.333333, 0.000254, timeout, 2.771937
4338, 6, 6, 0, 0.400000, 0.000000, empty, 0.000368
4339, 18, 6, 24, 0.400000, 0.142012, stable, 0.000651
4340, 9, 7, 0, 0.466667, 0.000000, empty, 0.000352
4341, 5, 6, 6, 0.400000, 0.500000, stable, 0.000287
4342, 7, 7, 0, 0.466667, 0.000000, empty, 0.000308
4343, 4, 7, 0, 0.466667, 0.000000, empty, 0.000261
4344, 6, 8, 0, 0.533333, 0.000000, empty, 0.000284
4345, 5, 6, 0, 0.400000, 0.000000, empty, 0.000338
4346, 7, 7, 0, 0.466667, 0.000000, empty, 0.000330
4347, 5, 7, 4, 0.466667, 1.000000, stable, 0.000830
4348, 3, 8, 0, 0.533333, 0.000000, empty, 0.000212
4349, 4, 7, 6, 0.466667, 0.500000, stable, 0.000280
4350, 12, 8, 12, 0.533333, 0.244898, period_2, 0.002117
4351, 6, 8, 0, 0.533333, 0.000000, empty, 0.000789
4352, 12, 9, 3, 0.600000, 1.000000, period_2, 0.001166
4353, 1, 2, 0, 0.500000, 0.000000, empty, 0.000226
4354, 1, 3, 0, 0.250000, 0.000000, empty, 0.000271
4355, 2, 3, 0, 0.333333, 0.000000, empty, 0.000384
4356, 2, 4, 0, 0.333333, 0.000000, empty, 0.000198
4357, 2, 3, 0, 0.500000, 0.000000, empty, 0.000219
4358, 3, 4, 3, 0.333333, 1.000000, period_2, 0.000241
4359, 3, 4, 0, 0.444444, 0.000000, empty, 0.000219
4360, 6, 5, 0, 0.416667, 0.000000, empty, 0.000716
4361, 2, 3, 0, 0.500000, 0.000000, empty, 0.000472
4362, 2, 4, 0, 0.333333, 0.000000, empty, 0.000221
4363, 2, 4, 0, 0.444444, 0.000000, empty, 0.000201
4364, 3, 5, 0, 0.416667, 0.000000, empty, 0.000219
4365, 3, 4, 4, 0.666667, 1.000000, stable, 0.000274
4366, 4, 5, 4, 0.416667, 1.000000, stable, 0.000266
4367, 7, 5, 5, 0.555556, 0.555556, glider, 0.000827
4368, 5, 6, 0, 0.500000, 0.000000, empty, 0.000646
4369, 2, 3, 0, 0.333333, 0.000000, empty, 0.000247
4370, 2, 4, 0, 0.266667, 0.000000, empty, 0.000278
4371, 2, 4, 0, 0.333333, 0.000000, empty, 0.000205
4372, 3, 5, 3, 0.333333, 1.000000, period_2, 0.000332
4373, 3, 4, 4, 0.444444, 1.000000, stable, 0.000226
4374, 5, 5, 6, 0.333333, 0.500000, stable, 0.000279
4375, 4, 5, 4, 0.416667, 1.000000, stable, 0.000629
4376, 4, 6, 0, 0.400000, 0.000000, empty, 0.000704
4377, 5, 4, 0, 0.444444, 0.000000, empty, 0.000667
4378, 5, 5, 0, 0.333333, 0.000000, empty, 0.000416
4379, 5, 5, 0, 0.416667, 0.000000, empty, 0.000421
4380, 5, 6, 0, 0.400000, 0.000000, empty, 0.000362
4381, 2500, 5, 161, 0.555556, 0.000256, timeout, 2.260655
4382, 177, 6, 55, 0.400000, 0.037749, period_2, 0.010414
4383, 11, 6, 12, 0.500000, 0.244898, period_2, 0.000588
4384, 20, 7, 24, 0.466667, 0.142012, stable, 0.002380
4385, 1, 3, 0, 0.375000, 0.000000, empty, 0.000201
4386, 2, 4, 0, 0.333333, 0.000000, empty, 0.000257
4387, 2, 4, 0, 0.333333, 0.000000, empty, 0.000289
4388, 4, 5, 4, 0.416667, 1.000000, stable, 0.000812
4389, 3, 4, 3, 0.333333, 1.000000, period_2, 0.000309
4390, 3, 5, 0, 0.416667, 0.000000, empty, 0.000267
4391, 3, 5, 0, 0.416667, 0.000000, empty, 0.000327
4392, 177, 6, 55, 0.500000, 0.037749, period_2, 0.015685
4393, 2, 4, 0, 0.333333, 0.000000, empty, 0.000246
4394, 3, 5, 3, 0.416667, 1.000000, period_2, 0.000257
4395, 3, 5, 0, 0.416667, 0.000000, empty, 0.000539
4396, 178, 6, 55, 0.500000, 0.037749, period_2, 0.009636
4397, 4, 5, 4, 0.416667, 1.000000, stable, 0.000271
4398, 5, 6, 6, 0.500000, 0.500000, stable, 0.000314
4399, 2500, 6, 161, 0.500000, 0.000253, timeout, 2.263596
4400, 15, 7, 0, 0.583333, 0.000000, empty, 0.001373
4401, 2, 4, 0, 0.266667, 0.000000, empty, 0.000276
4402, 2, 5, 0, 0.333333, 0.000000, empty, 0.000194
4403, 3, 5, 3, 0.333333, 1.000000, period_2, 0.000650
4404, 6, 6, 0, 0.400000, 0.000000, empty, 0.000519
4405, 5, 5, 6, 0.333333, 0.500000, stable, 0.000270
4406, 4, 6, 4, 0.400000, 1.000000, stable, 0.000240
4407, 5, 6, 6, 0.400000, 0.500000, stable, 0.000366
4408, 8, 7, 0, 0.466667, 0.000000, empty, 0.000334
4409, 5, 5, 0, 0.333333, 0.000000, empty, 0.000723
4410, 4, 6, 5, 0.400000, 0.555556, stable, 0.000658
4411, 5, 6, 0, 0.400000, 0.000000, empty, 0.000746
4412, 43, 7, 6, 0.466667, 0.085714, period_2, 0.003224
4413, 177, 6, 55, 0.400000, 0.037749, period_2, 0.013332
4414, 8, 7, 0, 0.466667, 0.000000, empty, 0.000649
4415, 6, 7, 6, 0.466667, 0.500000, stable, 0.000449
4416, 35, 8, 48, 0.533333, 0.284024, period_3, 0.003944
4417, 2, 3, 0, 0.500000, 0.000000, empty, 0.000195
4418, 3, 4, 4, 0.333333, 1.000000, stable, 0.000280
4419, 3, 4, 0, 0.444444, 0.000000, empty, 0.000224
4420, 5, 5, 0, 0.416667, 0.000000, empty, 0.000281
4421, 1, 4, 4, 0.444444, 0.444444, stable, 0.000195
4422, 2, 5, 5, 0.416667, 0.555556, stable, 0.000211
4423, 1, 5, 5, 0.555556, 0.555556, stable, 0.000228
4424, 11, 6, 3, 0.500000, 1.000000, period_2, 0.000466
4425, 3, 4, 0, 0.444444, 0.000000, empty, 0.000358
4426, 2, 5, 4, 0.416667, 0.444444, stable, 0.000390
4427, 3, 5, 0, 0.555556, 0.000000, empty, 0.000306
4428, 8, 6, 0, 0.500000, 0.000000, empty, 0.000340
4429, 1, 5, 5, 0.555556, 0.555556, stable, 0.000209
4430, 3, 6, 6, 0.500000, 0.500000, stable, 0.000223
4431, 2, 6, 6, 0.666667, 0.500000, stable, 0.000513
4432, 2500, 7, 28, 0.583333, 0.000336, timeout, 0.151461
4433, 3, 4, 4, 0.333333, 1.000000, stable, 0.000267
4434, 12, 5, 12, 0.333333, 0.244898, period_2, 0.000467
4435, 2, 5, 4, 0.416667, 0.444444, stable, 0.000212
4436, 3, 6, 7, 0.400000, 0.437500, stable, 0.000224
4437, 2, 5, 5, 0.416667, 0.555556, stable, 0.000217
4438, 3, 6, 6, 0.400000, 0.500000, stable, 0.000257
4439, 3, 6, 6, 0.500000, 0.500000, stable, 0.000314
4440, 8, 7, 0, 0.466667, 0.000000, empty, 0.000397
4441, 5, 5, 0, 0.416667, 0.000000, empty, 0.000276
4442, 3, 6, 7, 0.400000, 0.437500, stable, 0.000375
4443, 8, 6, 0, 0.500000, 0.000000, empty, 0.000398
4444, 175, 7, 55, 0.466667, 0.040741, period_2, 0.005970
4445, 11, 6, 3, 0.500000, 1.000000, period_2, 0.000416
4446, 8, 7, 0, 0.466667, 0.000000, empty, 0.000406
4447, 2500, 7, 28, 0.583333, 0.000336, timeout, 0.145212
4448, 85, 8, 0, 0.533333, 0.000000, empty, 0.002864
4449, 2, 4, 4, 0.500000, 1.000000, stable, 0.000298
4450, 3, 5, 0, 0.416667, 0.000000, empty, 0.000248
4451, 11, 5, 12, 0.416667, 0.244898, period_2, 0.001106
4452, 7, 6, 0, 0.500000, 0.000000, empty, 0.000310
4453, 3, 5, 6, 0.416667, 0.500000, stable, 0.000232
4454, 5, 6, 0, 0.500000, 0.000000, empty, 0.000255
4455, 19, 6, 24, 0.500000, 0.142012, stable, 0.001663
4456, 2, 7, 7, 0.583333, 0.437500, stable, 0.000432
4457, 2, 5, 5, 0.416667, 0.555556, stable, 0.000606
4458, 12, 6, 3, 0.500000, 1.000000, period_2, 0.000801
4459, 4, 6, 0, 0.500000, 0.000000, empty, 0.000431
4460, 4, 7, 5, 0.583333, 0.555556, stable, 0.000523
4461, 3, 6, 7, 0.500000, 0.437500, stable, 0.000248
4462, 20, 7, 24, 0.583333, 0.142012, stable, 0.000711
4463, 24, 7, 12, 0.583333, 0.148148, stable, 0.001922
4464, 2, 8, 8, 0.666667, 0.500000, stable, 0.000381
4465, 5, 5, 0, 0.333333, 0.000000, empty, 0.000484
4466, 3, 6, 0, 0.400000, 0.000000, empty, 0.000551
4467, 12, 6, 3, 0.400000, 1.000000, period_2, 0.000552
4468, 19, 7, 24, 0.466667, 0.142012, stable, 0.001674
4469, 3, 6, 7, 0.400000, 0.437500, stable, 0.000237
4470, 20, 7, 24, 0.466667, 0.142012, stable, 0.000703
4471, 25, 7, 18, 0.466667, 0.183673, period_2, 0.001982
4472, 24, 8, 12, 0.533333, 0.148148, stable, 0.000733
4473, 2500, 6, 9, 0.400000, 0.000236, timeout, 0.101657
4474, 9, 7, 0, 0.466667, 0.000000, empty, 0.000374
4475, 7, 7, 6, 0.466667, 0.500000, stable, 0.000324
4476, 11, 8, 3, 0.533333, 1.000000, period_2, 0.000503
4477, 181, 7, 55, 0.466667, 0.037749, period_2, 0.008503
4478, 401, 8, 48, 0.533333, 0.045455, period_2, 0.015240
4479, 11, 8, 0, 0.533333, 0.000000, empty, 0.000812
4480, 28, 9, 0, 0.600000, 0.000000, empty, 0.001909
4481, 2, 3, 4, 0.750000, 1.000000, stable, 0.000540
4482, 5, 4, 0, 0.333333, 0.000000, empty, 0.000269
4483, 5, 4, 8, 0.444444, 0.500000, stable, 0.000691
4484, 5, 5, 0, 0.416667, 0.000000, empty, 0.000268
4485, 11, 4, 12, 0.666667, 0.244898, period_2, 0.000515
4486, 8, 5, 0, 0.416667, 0.000000, empty, 0.066618
4487, 2500, 5, 161, 0.555556, 0.000255, timeout, 2.391807
4488, 68, 6, 16, 0.500000, 0.069565, stable, 0.004059
4489, 3, 4, 6, 0.666667, 0.500000, stable, 0.000610
4490, 11, 5, 12, 0.416667, 0.244898, period_2, 0.001117
4491, 6, 5, 5, 0.555556, 0.555556, glider, 0.000801
4492, 6, 6, 5, 0.500000, 0.555556, , 0.000337
4493, 4, 5, 0, 0.833333, 0.000000, empty, 0.000277
4494, 4, 6, 0, 0.500000, 0.000000, empty, 0.000253
4495, 4, 6, 0, 0.666667, 0.000000, empty, 0.000237
4496, 5, 7, 4, 0.583333, 1.000000, stable, 0.000307
4497, 5, 4, 0, 0.444444, 0.000000, empty, 0.000347
4498, 5, 5, 0, 0.333333, 0.000000, empty, 0.000751
4499, 11, 5, 12, 0.416667, 0.244898, period_2, 0.000778
4500, 8, 6, 0, 0.400000, 0.000000, empty, 0.000330
4501, 2500, 5, 161, 0.555556, 0.000253, timeout, 2.189602
4502, 4, 6, 0, 0.400000, 0.000000, empty, 0.000968
4503, 3, 6, 0, 0.500000, 0.000000, empty, 0.001175
4504, 6, 7, 0, 0.466667, 0.000000, empty, 0.000732
4505, 3, 5, 7, 0.555556, 0.437500, stable, 0.000250
4506, 18, 6, 24, 0.400000, 0.142012, stable, 0.000663
4507, 4, 6, 5, 0.500000, 0.555556, stable, 0.000655
4508, 5, 7, 4, 0.466667, 1.000000, stable, 0.000684
4509, 2, 6, 7, 0.666667, 0.437500, stable, 0.001403
4510, 18, 7, 0, 0.466667, 0.000000, empty, 0.000590
4511, 20, 7, 24, 0.583333, 0.142012, stable, 0.000994
4512, 2500, 8, 9, 0.533333, 0.000237, timeout, 0.094483
4513, 3, 4, 6, 0.500000, 0.500000, stable, 0.000329
4514, 5, 5, 0, 0.416667, 0.000000, empty, 0.000378
4515, 11, 5, 12, 0.416667, 0.244898, period_2, 0.000457
4516, 2500, 6, 161, 0.500000, 0.000253, timeout, 2.220249
4517, 176, 5, 55, 0.416667, 0.037749, period_2, 0.009182
4518, 8, 6, 0, 0.500000, 0.000000, empty, 0.000886
4519, 176, 6, 55, 0.500000, 0.037749, period_2, 0.011930
4520, 17, 7, 24, 0.583333, 0.142012, stable, 0.001426
4521, 6, 5, 7, 0.416667, 0.437500, stable, 0.000784
4522, 176, 6, 55, 0.500000, 0.037749, period_2, 0.012781
4523, 4, 6, 8, 0.500000, 0.500000, stable, 0.000488
4524, 2500, 7, 28, 0.583333, 0.000339, timeout, 0.153099
4525, 3, 6, 0, 0.500000, 0.000000, empty, 0.000323
4526, 4, 7, 0, 0.583333, 0.000000, empty, 0.000347
4527, 10, 7, 12, 0.583333, 0.244898, period_2, 0.000559
4528, 2500, 8, 161, 0.666667, 0.000253, timeout, 2.229880
4529, 8, 5, 0, 0.333333, 0.000000, empty, 0.000558
4530, 5, 6, 7, 0.400000, 0.437500, stable, 0.000795
4531, 176, 6, 55, 0.400000, 0.037749, period_2, 0.013277
4532, 8, 7, 12, 0.466667, 0.244898, period_2, 0.000547
4533, 10, 6, 0, 0.400000, 0.000000, empty, 0.000737
4534, 13, 7, 12, 0.466667, 0.244898, period_2, 0.000514
4535, 4, 7, 0, 0.466667, 0.000000, empty, 0.000303
4536, 67, 8, 16, 0.533333, 0.069565, stable, 0.005385
4537, 2500, 6, 161, 0.400000, 0.000256, timeout, 0.605854
4538, 17, 7, 12, 0.466667, 0.244898, period_2, 0.000782
4539, 392, 7, 48, 0.466667, 0.045455, period_2, 0.014742
4540, 174, 8, 55, 0.533333, 0.040741, period_2, 0.012391
4541, 27, 7, 12, 0.466667, 0.244898, period_2, 0.001691
4542, 67, 8, 16, 0.533333, 0.069565, stable, 0.002854
4543, 2500, 8, 161, 0.533333, 0.000256, timeout, 0.603506
4544, 10, 9, 0, 0.600000, 0.000000, empty, 0.000406
4545, 11, 4, 12, 0.666667, 0.244898, period_2, 0.000460
4546, 6, 5, 7, 0.416667, 0.437500, stable, 0.000356
4547, 2500, 5, 161, 0.555556, 0.000255, timeout, 2.800092
4548, 105, 6, 15, 0.500000, 0.059524, period_2, 0.004944
4549, 8, 5, 12, 0.555556, 0.244898, period_2, 0.000433
4550, 2500, 6, 161, 0.500000, 0.000253, timeout, 2.404105
4551, 4, 6, 8, 0.666667, 0.500000, stable, 0.000369
4552, 2500, 7, 28, 0.583333, 0.000339, timeout, 0.153647
4553, 2500, 5, 161, 0.555556, 0.000253, timeout, 2.735052
4554, 177, 6, 55, 0.500000, 0.040741, period_2, 0.008839
4555, 177, 6, 55, 0.666667, 0.040741, period_2, 0.013281
4556, 2500, 7, 28, 0.583333, 0.000339, timeout, 0.153908
4557, 4, 6, 8, 0.666667, 0.500000, stable, 0.000464
4558, 4, 7, 0, 0.583333, 0.000000, empty, 0.000431
4559, 10, 7, 12, 0.777778, 0.244898, period_2, 0.000745
4560, 2500, 8, 161, 0.666667, 0.000253, timeout, 2.220120
4561, 6, 5, 7, 0.416667, 0.437500, stable, 0.000340
4562, 8, 6, 12, 0.400000, 0.244898, period_2, 0.000365
4563, 177, 6, 55, 0.500000, 0.040741, period_2, 0.012637
4564, 2500, 7, 28, 0.466667, 0.000339, timeout, 0.155737
4565, 2500, 6, 161, 0.500000, 0.000253, timeout, 2.184922
4566, 14, 7, 12, 0.466667, 0.244898, period_2, 0.000640
4567, 4, 7, 0, 0.583333, 0.000000, empty, 0.000270
4568, 107, 8, 15, 0.533333, 0.058824, period_2, 0.003347
4569, 105, 6, 15, 0.500000, 0.059524, period_2, 0.008253
4570, 2500, 7, 28, 0.466667, 0.000339, timeout, 0.142100
4571, 2500, 7, 28, 0.583333, 0.000339, timeout, 0.143186
