time,x,y,z
17.5810,0.0001,-0.0939,-1.0010
17.6520,0.0001,-0.0939,-1.0010
17.7550,0.0001,-0.0783,-1.0166
17.8380,0.0001,-0.0783,-1.0010
17.8620,0.0001,-0.0939,-1.0166
17.9530,0.0001,-0.0939,-1.0010
18.0490,0.0001,-0.0939,-1.0010
18.0740,0.0157,-0.0939,-1.0166
18.1730,0.0001,-0.0939,-1.0010
18.2830,0.0157,-0.0939,-1.0166
18.2850,0.0001,-0.0939,-1.0166
18.3620,0.0001,-0.0939,-1.0166
18.4690,0.0001,-0.0939,-1.0166
18.4930,0.0001,-0.0939,-1.0010
18.5710,0.0001,-0.0939,-1.0166
18.6670,0.0001,-0.0939,-1.0010
18.7020,0.0001,-0.0939,-1.0010
18.7920,0.0001,-0.0939,-1.0166
18.8820,0.0001,-0.0939,-1.0166
18.9130,0.0001,-0.0783,-1.0010
19.0000,0.0001,-0.0939,-1.0166
19.0880,0.0157,-0.0783,-1.0010
19.1220,0.0001,-0.0939,-1.0166
19.2040,0.0001,-0.0939,-1.0010
19.2790,0.0001,-0.0939,-1.0010
19.3650,0.0001,-0.0939,-1.0010
19.4030,0.0001,-0.0783,-1.0010
19.4720,0.0001,-0.0939,-1.0010
19.5840,0.0001,-0.0939,-1.0010
19.6620,0.0001,-0.0939,-1.0010
19.6840,0.0001,-0.0939,-1.0166
19.7670,0.0157,-0.0783,-1.0166
19.8730,0.0001,-0.0939,-1.0166
19.9010,0.0001,-0.0939,-1.0010
19.9910,0.0001,-0.0783,-1.0010
20.0750,0.0001,-0.0939,-1.0166
20.1020,0.0001,-0.0939,-1.0166
20.1980,0.0001,-0.0939,-1.0010
20.2720,0.0001,-0.0939,-1.0166
20.3130,0.0157,-0.0783,-1.0010
20.4310,0.0001,-0.0939,-1.0166
20.4560,0.0157,-0.0783,-1.0166
20.5320,0.0001,-0.0939,-1.0010
20.6430,0.0001,-0.0939,-1.0010
20.6690,0.0001,-0.0939,-0.9853
20.7380,0.0001,-0.0783,-1.0166
20.8070,-0.1251,-0.0626,-1.0010
20.9100,-0.1876,0.0938,-1.1574
20.9420,0.0626,0.3910,-1.2669
21.0360,0.2034,0.7194,-1.4858
21.1070,0.0939,0.5161,-1.0166
21.2220,0.1095,0.6569,-0.3597
21.2250,0.1565,1.0322,-0.2502
21.3030,0.3442,1.1104,0.0001
21.3970,0.0939,1.0948,-0.0625
21.4330,-0.1407,0.8915,0.0939
21.5140,-0.2189,0.7663,0.1721
21.6160,-0.7976,-0.2660,1.1418
21.6430,-0.0781,0.3440,0.7665
21.7140,-0.1407,0.2815,0.8290
21.8230,-0.2033,0.1563,0.7665
21.8580,-0.2658,0.0625,0.7039
21.9410,-0.2189,0.0156,0.8134
22.0380,-0.1094,0.0312,0.9072
22.0630,-0.0156,-0.1565,0.9698
22.1330,0.0783,-0.1252,0.9698
22.2220,0.0626,-0.0470,0.9698
22.3180,0.0313,-0.0783,0.9854
22.3330,0.0001,-0.1408,0.9698
22.4210,0.0470,-0.1095,0.9542
22.5120,0.0470,-0.1252,0.9542
22.5520,0.0626,-0.0783,0.9854
22.6250,0.1095,-0.0783,1.0011
22.7210,0.0783,-0.1721,0.9698
22.7530,0.1095,-0.0939,0.8134
22.8410,0.0626,-0.1565,0.9385
22.9100,0.2034,-0.0939,1.0324
