time,x,y,z
8.010,0.23,0.43,1.23
8.020,0.25,0.40,1.23
8.033,0.27,0.42,1.26
8.043,0.28,0.41,1.29
8.050,0.29,0.41,1.32
8.060,0.28,0.40,1.32
8.070,0.26,0.40,1.38
8.099,0.23,0.37,1.40
8.099,0.18,0.36,1.40
8.100,0.15,0.36,1.38
8.151,0.18,0.36,1.30
8.151,0.20,0.34,1.29
8.152,0.19,0.32,1.25
8.152,0.18,0.31,1.18
8.152,0.12,0.29,1.16
8.164,0.06,0.25,1.11
8.170,0.01,0.19,1.04
8.180,-0.07,0.16,0.94
8.190,-0.12,0.10,0.86
8.211,-0.18,0.08,0.77
8.211,-0.22,0.06,0.71
8.220,-0.22,0.08,0.62
8.230,-0.20,0.08,0.56
8.240,-0.19,0.07,0.48
8.271,-0.21,0.06,0.44
8.272,-0.20,0.04,0.40
8.272,-0.16,0.01,0.38
8.281,-0.13,-0.02,0.32
8.290,-0.09,-0.07,0.31
8.309,-0.11,-0.07,0.31
8.309,-0.14,-0.01,0.35
8.321,-0.22,0.07,0.42
8.330,-0.32,0.17,0.47
8.340,-0.38,0.23,0.54
8.350,-0.41,0.26,0.59
8.380,-0.37,0.29,0.69
8.382,-0.30,0.28,0.77
8.383,-0.12,0.28,0.84
