time,x,y,z
4.410,0.03,0.09,1.04
4.429,0.03,0.09,1.03
4.430,0.04,0.08,1.04
4.448,0.03,0.08,1.04
4.450,0.03,0.08,1.03
4.459,0.03,0.08,1.04
4.470,0.03,0.08,1.04
4.480,0.03,0.10,1.02
4.489,0.03,0.08,1.03
4.500,0.03,0.09,1.02
4.509,0.03,0.09,1.04
4.532,0.02,0.09,1.03
4.532,0.03,0.09,1.04
4.549,0.04,0.08,1.03
4.549,0.02,0.09,1.04
4.559,0.02,0.08,1.03
4.570,0.03,0.09,1.03
4.580,0.03,0.09,1.03
4.589,0.02,0.08,1.03
4.599,0.03,0.09,1.03
4.609,0.03,0.09,1.01
4.622,0.04,0.08,1.01
4.656,0.04,0.08,1.02
4.657,0.04,0.08,1.01
4.658,0.03,0.08,1.02
4.662,0.04,0.08,1.03
4.670,0.04,0.07,1.04
4.684,0.04,0.08,1.01
4.689,0.04,0.08,1.02
4.700,0.04,0.08,1.03
4.710,0.04,0.08,1.04
4.724,0.04,0.08,1.02
4.751,0.04,0.08,1.04
4.752,0.04,0.08,1.02
4.752,0.04,0.08,1.03
4.760,0.04,0.08,1.01
4.770,0.04,0.08,1.02
4.780,0.03,0.09,1.03
4.789,0.03,0.09,1.04
4.800,0.03,0.08,1.02
4.809,0.03,0.08,1.03
4.823,0.03,0.09,1.04
4.855,0.03,0.09,1.02
4.856,0.03,0.07,1.04
4.856,0.03,0.08,1.02
4.862,0.03,0.08,1.02
4.870,0.04,0.08,1.02
4.883,0.04,0.09,1.03
4.889,0.02,0.08,1.03
4.900,0.04,0.07,1.06
4.909,0.02,0.08,1.03
4.931,0.03,0.08,1.02
4.931,0.03,0.08,1.02
4.951,0.03,0.07,1.02
4.951,0.02,0.09,1.03
4.959,0.03,0.08,1.02
4.970,0.03,0.07,1.04
4.980,0.03,0.07,1.03
4.989,0.03,0.08,1.03
5.000,0.02,0.08,1.02
5.009,0.03,0.09,1.02
5.031,0.04,0.08,1.02
5.037,0.03,0.08,1.01
5.040,0.03,0.08,1.01
5.056,0.03,0.08,1.02
5.067,0.04,0.09,1.03
5.070,0.03,0.08,1.04
5.087,0.02,0.08,1.04
5.090,0.04,0.08,1.04
5.100,0.04,0.07,1.05
5.111,0.02,0.07,1.02
5.123,0.03,0.08,1.04
5.145,0.03,0.06,1.04
5.145,0.03,0.08,1.04
5.150,0.03,0.07,1.04
5.159,0.04,0.10,1.04
5.170,0.03,0.06,1.02
5.180,0.03,0.09,1.02
5.189,0.03,0.09,1.02
5.200,0.02,0.10,1.04
5.209,0.03,0.06,1.03
5.233,0.02,0.07,1.03
5.234,0.02,0.08,1.03
5.240,0.03,0.08,1.02
5.250,0.04,0.07,1.02
5.260,0.02,0.08,1.02
5.270,0.04,0.08,1.01
5.280,0.03,0.08,1.02
5.289,0.03,0.09,1.01
5.300,0.03,0.08,1.04
5.309,0.03,0.08,1.03
5.324,0.04,0.08,1.04
5.351,0.04,0.08,1.03
5.352,0.03,0.08,1.02
5.352,0.03,0.09,1.03
5.359,0.03,0.08,1.02
5.370,0.03,0.08,1.02
5.380,0.04,0.08,1.03
5.389,0.04,0.07,1.03
5.400,0.04,0.08,1.03
5.409,0.03,0.09,1.04
5.425,0.03,0.07,1.04
5.455,0.04,0.08,1.02
5.456,0.04,0.08,1.04
5.456,0.04,0.08,1.03
5.460,0.02,0.08,1.02
5.470,0.02,0.07,1.03
5.480,0.03,0.08,1.03
5.489,0.04,0.08,1.02
5.500,0.02,0.07,1.04
5.509,0.03,0.07,1.02
5.524,0.03,0.06,1.03
5.544,0.03,0.07,1.02
5.544,0.04,0.08,1.02
5.550,0.03,0.07,1.03
5.559,0.03,0.08,1.03
5.570,0.03,0.08,1.03
5.580,0.03,0.06,1.03
5.589,0.02,0.07,1.03
5.600,0.03,0.08,1.04
5.611,0.03,0.07,1.04
5.638,0.03,0.07,1.03
5.639,0.02,0.06,1.02
5.640,0.02,0.07,1.03
5.651,0.02,0.08,1.04
5.659,0.03,0.07,1.03
5.670,0.03,0.07,1.01
5.684,0.01,0.08,1.04
5.689,0.02,0.06,1.03
5.700,0.03,0.06,1.02
5.710,0.03,0.06,1.03
5.730,0.02,0.07,1.03
5.737,0.03,0.06,1.04
5.740,0.02,0.06,1.03
5.753,0.03,0.07,1.03
5.760,0.04,0.07,1.01
5.770,0.04,0.06,1.01
5.781,0.03,0.07,1.00
5.789,0.04,0.07,1.01
5.800,0.04,0.08,1.04
5.810,0.04,0.08,1.03
5.836,0.04,0.09,1.02
5.838,0.03,0.07,1.02
5.852,0.04,0.08,1.03
5.853,0.02,0.08,1.03
5.860,0.02,0.08,1.03
5.870,0.02,0.08,1.05
5.883,0.02,0.07,1.03
5.889,0.02,0.07,1.05
5.900,0.02,0.07,1.07
5.911,0.02,0.07,1.07
5.938,0.03,0.07,1.07
5.940,0.02,0.07,1.05
5.940,0.04,0.07,1.03
5.957,0.03,0.06,1.02
5.961,0.03,0.06,1.02
5.970,0.04,0.06,1.00
5.980,0.02,0.06,0.99
5.989,0.03,0.08,1.01
6.000,0.04,0.07,1.02
6.010,0.05,0.10,1.03
6.030,0.04,0.08,1.04
6.037,0.03,0.08,1.06
6.040,0.01,0.08,1.05
6.058,0.03,0.09,1.02
6.070,0.03,0.10,1.03
6.070,0.03,0.10,1.02
6.081,0.03,0.08,1.03
6.090,0.03,0.08,1.02
6.100,0.02,0.07,1.04
6.111,0.01,0.06,1.04
6.123,0.00,0.07,1.03
6.150,0.01,0.06,1.02
6.151,0.01,0.07,1.00
6.151,0.01,0.06,1.02
6.160,-0.00,0.05,1.00
6.170,0.01,0.05,0.99
6.180,-0.00,0.04,0.98
6.189,-0.01,0.05,1.04
6.200,0.00,0.04,1.04
6.209,0.02,0.06,1.03
6.238,0.01,0.06,1.01
6.240,0.01,0.06,1.00
6.240,0.01,0.05,1.02
6.252,0.02,0.05,1.02
6.259,0.01,0.06,1.02
6.270,0.01,0.06,1.04
6.280,0.02,0.06,1.03
6.289,0.02,0.07,1.04
6.300,0.02,0.07,1.04
6.309,0.02,0.06,1.04
6.332,0.02,0.06,1.04
6.332,0.02,0.07,1.04
6.339,0.02,0.06,1.03
6.354,0.02,0.07,1.02
6.360,0.02,0.07,1.03
6.370,0.03,0.07,1.02
6.380,0.03,0.06,1.03
6.389,0.02,0.07,1.04
6.399,0.02,0.05,1.04
6.411,0.02,0.07,1.03
6.431,0.02,0.07,1.03
6.432,0.02,0.07,1.03
6.441,0.01,0.06,1.02
6.462,0.01,0.07,1.03
6.463,0.02,0.06,1.03
6.469,0.01,0.05,1.03
6.484,0.01,0.06,1.04
6.490,0.01,0.06,1.04
6.500,0.00,0.06,1.04
6.510,0.01,0.07,1.03
6.534,0.01,0.06,1.04
6.534,0.01,0.06,1.04
6.540,0.01,0.06,1.03
6.555,0.02,0.05,1.03
6.561,0.03,0.06,1.02
6.570,0.02,0.05,1.03
6.580,0.02,0.06,1.04
6.589,0.02,0.06,1.03
6.600,0.01,0.04,1.04
6.610,0.02,0.06,1.03
6.636,0.02,0.07,1.02
6.637,0.02,0.06,1.01
6.640,0.02,0.06,1.01
6.655,0.02,0.06,1.00
6.660,0.02,0.07,1.00
6.670,0.02,0.07,1.00
6.683,0.02,0.06,1.02
6.689,0.01,0.06,1.02
6.700,0.00,0.06,1.03
6.711,0.02,0.07,1.05
6.725,0.01,0.07,1.04
6.757,0.02,0.07,1.03
6.759,0.01,0.06,1.04
6.762,0.01,0.06,1.04
6.762,0.02,0.08,1.04
6.770,0.01,0.06,1.04
6.781,0.01,0.06,1.05
6.790,0.02,0.06,1.04
6.800,0.01,0.06,1.04
6.810,0.01,0.07,1.04
6.838,0.00,0.06,1.04
6.842,0.01,0.05,1.03
6.842,0.00,0.06,1.03
6.858,0.01,0.06,1.03
6.860,0.00,0.06,1.04
6.870,0.00,0.07,1.04
6.884,-0.00,0.06,1.04
6.889,-0.00,0.04,1.04
6.900,-0.00,0.06,1.02
6.910,0.01,0.05,1.01
6.935,0.01,0.06,0.98
6.936,0.01,0.05,1.00
6.940,0.02,0.05,1.01
6.952,0.01,0.06,1.02
6.960,0.01,0.06,1.03
6.970,0.01,0.06,1.04
6.988,0.02,0.06,1.04
6.989,0.01,0.06,1.04
7.001,0.02,0.06,1.04
7.010,0.02,0.06,1.03
7.030,0.02,0.06,1.03
7.030,0.02,0.06,1.03
7.040,0.02,0.07,1.04
7.054,0.02,0.08,1.03
7.069,0.02,0.08,1.04
7.070,0.02,0.08,1.04
7.082,0.02,0.09,1.05
7.094,0.01,0.08,1.03
7.103,0.00,0.08,1.05
7.110,0.02,0.08,1.03
7.120,-0.00,0.08,1.04
7.142,0.02,0.08,1.04
7.143,0.00,0.08,1.03
7.166,0.02,0.06,1.04
7.167,-0.00,0.06,1.04
7.169,0.01,0.05,1.03
7.180,0.00,0.06,1.02
7.189,0.02,0.07,1.02
7.200,0.00,0.06,1.03
7.209,0.00,0.05,1.04
7.223,0.01,0.05,1.03
7.250,0.01,0.06,1.04
7.251,0.00,0.07,1.02
7.251,0.02,0.06,1.02
7.259,0.02,0.06,1.01
7.270,0.02,0.06,1.02
7.284,0.02,0.06,1.02
7.289,0.02,0.07,1.02
7.300,0.01,0.07,1.03
7.309,0.01,0.07,1.03
7.326,0.01,0.08,1.04
7.351,0.00,0.06,1.03
7.352,0.00,0.06,1.03
7.353,-0.00,0.06,1.03
7.359,0.01,0.06,1.04
7.370,0.01,0.07,1.04
7.380,0.01,0.07,1.04
7.389,0.02,0.06,1.02
7.402,0.01,0.07,1.04
7.410,0.00,0.06,1.04
7.443,0.01,0.07,1.04
7.444,0.02,0.08,1.03
7.444,0.01,0.07,1.04
7.449,0.00,0.06,1.04
7.459,0.00,0.06,1.04
7.470,0.02,0.07,1.03
7.480,0.01,0.06,1.03
7.489,-0.00,0.07,1.05
7.499,0.01,0.07,1.05
7.511,0.01,0.07,1.04
7.527,0.01,0.06,1.02
7.549,0.01,0.08,1.04
7.550,0.02,0.06,1.03
7.550,0.01,0.07,1.02
7.559,0.01,0.06,1.02
7.570,0.01,0.07,1.02
7.580,0.01,0.07,1.03
7.589,0.01,0.07,1.02
7.600,0.00,0.07,1.02
7.610,0.01,0.07,1.03
7.624,0.01,0.06,1.03
7.653,0.00,0.06,1.02
7.654,0.01,0.07,1.03
7.654,0.01,0.06,1.02
7.660,0.02,0.06,1.02
7.670,0.02,0.06,1.02
7.680,0.02,0.08,1.03
7.689,0.02,0.06,1.02
7.702,0.02,0.07,1.03
7.710,0.01,0.07,1.03
7.726,0.01,0.06,1.03
7.757,0.02,0.06,1.02
7.758,0.02,0.06,1.02
7.758,0.02,0.07,1.04
7.759,0.02,0.07,1.03
7.770,0.02,0.06,1.03
7.780,0.01,0.07,1.02
7.789,0.02,0.07,1.02
7.800,0.01,0.08,1.02
7.810,0.02,0.06,1.01
7.823,0.02,0.07,1.02
7.857,0.01,0.07,1.04
7.857,0.03,0.08,1.02
7.858,0.02,0.08,1.01
7.860,0.02,0.07,1.01
7.870,0.01,0.06,1.03
7.883,0.02,0.06,1.03
7.889,0.02,0.07,1.03
7.900,0.02,0.07,1.04
7.910,0.01,0.06,1.03
7.920,0.02,0.07,1.02
7.944,0.01,0.07,1.02
7.945,0.01,0.06,1.02
7.972,0.02,0.06,1.02
7.972,0.01,0.06,1.04
7.973,0.02,0.06,1.04
7.982,0.02,0.06,1.03
7.989,0.02,0.06,1.03
8.000,0.02,0.06,1.03
8.010,0.03,0.06,1.03
8.020,0.03,0.06,1.02
8.049,0.03,0.06,1.01
8.050,0.04,0.06,1.04
8.072,0.04,0.07,1.02
8.073,0.03,0.07,1.04
8.082,0.02,0.07,1.03
8.090,0.03,0.07,1.02
8.100,0.03,0.06,1.03
8.110,0.02,0.07,1.02
8.120,0.04,0.07,1.03
8.149,0.03,0.06,1.05
8.150,0.04,0.07,1.05
8.150,0.04,0.07,1.06
8.160,0.05,0.08,1.04
8.171,0.04,0.07,1.03
8.185,0.05,0.08,1.05
8.189,0.06,0.09,1.02
8.200,0.06,0.10,1.01
8.209,0.05,0.09,1.00
8.220,0.06,0.10,1.02
8.242,0.07,0.09,1.04
8.242,0.07,0.11,1.02
8.273,0.08,0.11,1.04
8.274,0.07,0.13,1.03
8.274,0.06,0.14,1.03
8.284,0.04,0.15,1.01
8.289,0.02,0.15,1.03
8.300,0.03,0.15,1.03
8.310,0.04,0.15,1.04
8.320,0.06,0.13,1.04
8.342,0.06,0.12,1.04
8.342,0.06,0.10,1.04
8.375,0.07,0.09,1.04
8.376,0.06,0.07,1.04
8.377,0.08,0.08,1.01
8.380,0.09,0.07,1.02
8.389,0.09,0.06,1.00
8.400,0.09,0.05,1.00
8.411,0.09,0.05,0.99
8.420,0.08,0.04,1.00
8.445,0.08,0.05,0.98
8.448,0.08,0.04,0.98
8.449,0.07,0.04,0.96
8.460,0.05,0.04,0.96
8.474,0.04,0.04,0.96
8.485,0.04,0.06,0.96
8.490,0.04,0.06,0.97
8.500,0.04,0.07,1.00
8.510,0.02,0.08,1.01
8.520,0.03,0.08,1.02
8.542,0.03,0.08,1.04
8.542,0.04,0.09,1.04
8.574,0.03,0.12,1.04
8.575,0.03,0.11,1.08
8.576,0.03,0.11,1.10
8.582,0.02,0.11,1.10
8.589,0.01,0.12,1.11
8.600,0.01,0.12,1.13
8.611,-0.01,0.11,1.13
8.620,-0.01,0.10,1.12
8.646,-0.02,0.11,1.09
8.647,-0.02,0.11,1.08
8.657,-0.02,0.12,1.04
8.660,-0.03,0.13,1.05
8.676,-0.04,0.13,1.02
8.679,-0.06,0.13,1.00
8.689,-0.07,0.14,0.99
8.700,-0.07,0.13,1.00
8.710,-0.09,0.12,1.00
8.719,-0.09,0.11,0.98
8.748,-0.10,0.11,1.02
8.753,-0.10,0.12,1.02
8.754,-0.10,0.12,1.02
8.760,-0.10,0.13,1.02
8.774,-0.08,0.13,1.04
